index,OBJECT_ID,chi2,poly_params,vsini,Name,Teff,e_Teff,R*,e_R*,log(g),e_log(g),[Fe/H],e_[Fe/H],M*,e_M*,logAge,e_logAge,plx,Vmag,Notes,SCat,unknown,Gaia,2M,Simbad,_RA,_DE,simbadnames_x,ID_NAME,filename,exptime,sn18,qprog,rv,basenames,simbadnames_y
60,GJ_15_A,4.485779929435929,"[-1.75894598e+07  6.06039322e+03 -2.32064962e-01 -1.33131024e-05
  1.14700570e-09 -2.19548884e-14]",0.2710014780612132,HD_1326,3567,11,0.386,0.002,4.87,0.01,-0.36,0.1,0.4,0.01,9.66,0.52,280.7,8.1,E,1,1,Gaia,2M,Simbad,4.59536,44.02296,Karmn_J00183+440|PM_J00183+4401|ASCC__373571|2MASS_J00182256+4401222|LSPM_J0018+4401W|USNO-B1.0_1340-00005988|PLX___49|8pc_280.27A|AC2000_1406215|ADS___246_A|AG+43___37|BD+43____44|CCDM_J00184+4401A|CSI+43____44__4|CSI+43____44__1|Ci_20___19|DO_23070|G_171-47|GAT_1029|GC___358|GCRV___161|GEN#_+1.10001326|GJ____15_A|Gmb___34|HIC___1475|HIP___1475|JP11___170|JP11___360|LFT___31|LHS_____3|LTT_10108|MCC__85|NLTT___919|PM_00155+4344|PPM__42798|SAO__36248|SV*_SVS__2042|TYC_2794-157-1|UBV_____205|UBV_____207|USNO_787|V*_GX_And|VVO_124|Zkh___5|[GKL99]___9|[GS83]__66|[RHG95]____60|WDS_J00184+4401A|Gaia_DR2_385334230892516480|**_GRB___34A|HD___1326|AKARI-IRC-V1_J0018248+440125|WISE_J001825.71+440126.8|WISEA_J001825.70+440126.9|StKM_2-24a|UCAC4_671-001465|Gaia_DR1_385334123516493568|WEB___265,Gaia_DR2_385334230892516480,../library/20201008_specmatch_nir/FITS/323_1326/Slope-20200904T105938_R01.optimal.fits,191.7,703.1285400390625,UT20-3-005,11.807779378475908,Slope-20200904T105938_R01.optimal.fits,Karmn_J00183+440|PM_J00183+4401|ASCC__373571|2MASS_J00182256+4401222|LSPM_J0018+4401W|USNO-B1.0_1340-00005988|PLX___49|8pc_280.27A|AC2000_1406215|ADS___246_A|AG+43___37|BD+43____44|CCDM_J00184+4401A|CSI+43____44__4|CSI+43____44__1|Ci_20___19|DO_23070|G_171-47|GAT_1029|GC___358|GCRV___161|GEN#_+1.10001326|GJ____15_A|Gmb___34|HIC___1475|HIP___1475|JP11___170|JP11___360|LFT___31|LHS_____3|LTT_10108|MCC__85|NLTT___919|PM_00155+4344|PPM__42798|SAO__36248|SV*_SVS__2042|TYC_2794-157-1|UBV_____205|UBV_____207|USNO_787|V*_GX_And|VVO_124|Zkh___5|[GKL99]___9|[GS83]__66|[RHG95]____60|WDS_J00184+4401A|Gaia_DR2_385334230892516480|**_GRB___34A|HD___1326|AKARI-IRC-V1_J0018248+440125|WISE_J001825.71+440126.8|WISEA_J001825.70+440126.9|StKM_2-24a|UCAC4_671-001465|Gaia_DR1_385334123516493568|WEB___265
23,GJ_15_B,4.4970074612672635,"[ 3.49572808e+07 -1.20394341e+04  4.60704860e-01  2.64461250e-05
 -2.27696495e-09  4.35654705e-14]",3.7719660772086447,HD_1326B,3218,60,0.192,0.008,5.07,0.05,-0.3,0.08,0.16,0.02,9.64,0.53,,11.0,D,3,0,Gaia,2M,Simbad,4.6062400000000014,44.02712,Karmn_J00184+440|ASCC__373580|2MASS_J00182549+4401376|8pc_280.27B|ADS___246_B|BD+43____44B|CCDM_J00184+4401B|CSI+43____44__3|G_171-48|GCRV___162|GEN#_+1.00001326C|GJ____15_B|HD___1326B|JP11___171|LFT___32|LHS_____4|LTT_10109|NLTT___923|PM_00156+4345|SV*_SVS__1804|V*_GQ_And|Zkh___6|[GKL99]__10|[GS83]__69|[RHG95]____61|LSPM_J0018+4401E|WDS_J00184+4401B|Gaia_DR2_385334196532776576|**_GRB___34B|PM_J00184+4401|WISEA_J001828.65+440141.3|StKM_2-24b|WEB___266,Gaia_DR2_385334196532776576,../library/20201008_specmatch_nir/FITS/254_1326B/Slope-20191119T060341_R01.optimal.fits,649.65,523.312255859375,ENG19-3-003,10.97517472764298,Slope-20191119T060341_R01.optimal.fits,Karmn_J00184+440|ASCC__373580|2MASS_J00182549+4401376|8pc_280.27B|ADS___246_B|BD+43____44B|CCDM_J00184+4401B|CSI+43____44__3|G_171-48|GCRV___162|GEN#_+1.00001326C|GJ____15_B|HD___1326B|JP11___171|LFT___32|LHS_____4|LTT_10109|NLTT___923|PM_00156+4345|SV*_SVS__1804|V*_GQ_And|Zkh___6|[GKL99]__10|[GS83]__69|[RHG95]____61|LSPM_J0018+4401E|WDS_J00184+4401B|Gaia_DR2_385334196532776576|**_GRB___34B|PM_J00184+4401|WISEA_J001828.65+440141.3|StKM_2-24b|WEB___266
38,GJ_686,5.212222538944777,"[-1.80878324e+07  6.22881060e+03 -2.38309237e-01 -1.36821634e-05
  1.17779079e-09 -2.25322431e-14]",0.2569344123481032,GL_686,3657,60,0.424,0.015,4.83,0.05,-0.25,0.08,0.44,0.04,9.63,0.53,123.0,9.6,D,2,1,Gaia,2M,Simbad,264.47228,18.59171,Karmn_J17378+185|PLX_4009|LSPM_J1737+1835|ASCC__878749|UCAC2__38455998|USNO-B1.0_1085-00280931|AC_+18__1453|AC_+18__1459-48|AG+18_1586|BD+18__3421|CSI+18-17356|Ci_18_2347|Ci_20_1050|G_170-55|GCRV_10187|GEN#_+0.01803421|GJ___686|HIC__86287|HIP__86287|IRAS_17356+1836|L_1278-24|LFT_1363|LHS___452|LTT_15228|MCC_169|NLTT_45173|PPM_133635|TYC_1555-1029-1|UBV___15007|VVO__64|Zkh_259|[RHG95]__2792|2MASS_J17375330+1835295|PLX_4009.00|NSV_23111|WISEA_J173754.04+183540.0|StKM_2-1329|PM_J17378+1835|WEB_14554|Gaia_DR2_4550763526539955712,Gaia_DR2_4550763526539955712,../library/20201008_specmatch_nir/FITS/274_GL686/Slope-20200215T123708_R01.optimal.fits,330.15,415.3926696777344,UT20-1-008,-9.504207696196886,Slope-20200215T123708_R01.optimal.fits,Karmn_J17378+185|PLX_4009|LSPM_J1737+1835|ASCC__878749|UCAC2__38455998|USNO-B1.0_1085-00280931|AC_+18__1453|AC_+18__1459-48|AG+18_1586|BD+18__3421|CSI+18-17356|Ci_18_2347|Ci_20_1050|G_170-55|GCRV_10187|GEN#_+0.01803421|GJ___686|HIC__86287|HIP__86287|IRAS_17356+1836|L_1278-24|LFT_1363|LHS___452|LTT_15228|MCC_169|NLTT_45173|PPM_133635|TYC_1555-1029-1|UBV___15007|VVO__64|Zkh_259|[RHG95]__2792|2MASS_J17375330+1835295|PLX_4009.00|NSV_23111|WISEA_J173754.04+183540.0|StKM_2-1329|PM_J17378+1835|WEB_14554|Gaia_DR2_4550763526539955712
72,GJ_411,5.364399028770475,"[-2.86343904e+07  9.86675413e+03 -3.77872082e-01 -2.16749221e-05
  1.86769310e-09 -3.57527156e-14]",0.3405273148404936,HD_95735,3464,15,0.392,0.003,4.86,0.01,-0.41,0.1,0.4,0.01,9.91,0.47,392.4,7.5,E,2,1,Gaia,2M,Simbad,165.83414,35.96988,Karmn_J11033+359|PLX_2576|LSPM_J1103+3558|ASCC__492123|2MASS_J11032027+3558203|USNO-B1.0_1259-00190202|8pc_392.40|AC2000_1340883|AG+36_1043|AGKR__9911|BD+36__2147|CCDM_J11033+3558A|Ci_20__604|DO_14335|G_147-17|G_119-52|GAT___62|GAT__962|GC_15183|GCRV__6818|GEN#_+1.00095735|GJ___411|GSC_02521-02279|HD__95735|HIC__54035|HIP__54035|IRAS_11005+3615|JP11__2024|LAL_21185|LFT__756|LHS____37|LTT_12960|MCC_594|NLTT_26105|PM_11006+3617|PPM__75640|RAFGL__411|ROT__1651|SAO__62377|SKY#_21113|TYC_2521-2279-1|UBV___10094|UBV_M__16736|USNO_837|Zkh_149|[GKL99]_233|[RHG95]__1719|uvby98_100095735|2MASS_J11032023+3558117|PLX_2576.00|XBS_J110320.1+355803|WISEA_J110319.67+355722.4|UCAC4_630-046224|StKM_2-691|PM_J11033+3558|WEB__9772,HD__95735,../library/20201008_specmatch_nir/FITS/390_95735/Slope-20190512T052546_R01.optimal.fits,63.90000000000001,677.4837646484375,ENG19-2-003,-84.7251287447659,Slope-20190512T052546_R01.optimal.fits,Karmn_J11033+359|PLX_2576|LSPM_J1103+3558|ASCC__492123|2MASS_J11032027+3558203|USNO-B1.0_1259-00190202|8pc_392.40|AC2000_1340883|AG+36_1043|AGKR__9911|BD+36__2147|CCDM_J11033+3558A|Ci_20__604|DO_14335|G_147-17|G_119-52|GAT___62|GAT__962|GC_15183|GCRV__6818|GEN#_+1.00095735|GJ___411|GSC_02521-02279|HD__95735|HIC__54035|HIP__54035|IRAS_11005+3615|JP11__2024|LAL_21185|LFT__756|LHS____37|LTT_12960|MCC_594|NLTT_26105|PM_11006+3617|PPM__75640|RAFGL__411|ROT__1651|SAO__62377|SKY#_21113|TYC_2521-2279-1|UBV___10094|UBV_M__16736|USNO_837|Zkh_149|[GKL99]_233|[RHG95]__1719|uvby98_100095735|2MASS_J11032023+3558117|PLX_2576.00|XBS_J110320.1+355803|WISEA_J110319.67+355722.4|UCAC4_630-046224|StKM_2-691|PM_J11033+3558|WEB__9772
78,GJ_649,5.490828152632712,"[-3.21341003e+07  1.10691961e+04 -4.23707323e-01 -2.43154295e-05
  2.09416121e-09 -4.00755064e-14]",0.2380681321191711,HIP_83043,3590,45,0.539,0.016,4.75,0.02,-0.04,0.1,0.52,0.02,9.89,0.48,96.4,9.7,E,1,1,Gaia,2M,Simbad,254.53687,25.74416,PLX_3857|LSPM_J1658+2544|ASCC__694128|UCAC2__40870437|USNO-B1.0_1157-00248752|BD+25__3173|Ci_20_1014|G_169-38|G_170-6|GCRV__9782|GEN#_+0.02503173|GJ___649|HIC__83043|HIP__83043|IRAS_16560+2549|LFT_1313|LHS__3257|LTT_15016|MCC_785|NLTT_43922|PM_16561+2550|Ross__860|TYC_2063-479-1|UBV___14365|UBV_M___1485|VVO__44|Zkh_239|[RHG95]__2673|2MASS_J16580884+2544392|PLX_3857.00|WISEA_J165808.75+254433.6|NSV_20873|Gaia_DR2_4572835535272064768|UCAC4_579-054393|StKM_2-1286|PM_J16581+2544|Gaia_DR1_4572835737133711744|WEB_14039,Gaia_DR2_4572835535272064768,../library/20201008_specmatch_nir/FITS/403_HIP83043/Slope-20200208T120619_R01.optimal.fits,330.15,429.85784912109375,UT20-1-008,4.318800794881989,Slope-20200208T120619_R01.optimal.fits,PLX_3857|LSPM_J1658+2544|ASCC__694128|UCAC2__40870437|USNO-B1.0_1157-00248752|BD+25__3173|Ci_20_1014|G_169-38|G_170-6|GCRV__9782|GEN#_+0.02503173|GJ___649|HIC__83043|HIP__83043|IRAS_16560+2549|LFT_1313|LHS__3257|LTT_15016|MCC_785|NLTT_43922|PM_16561+2550|Ross__860|TYC_2063-479-1|UBV___14365|UBV_M___1485|VVO__44|Zkh_239|[RHG95]__2673|2MASS_J16580884+2544392|PLX_3857.00|WISEA_J165808.75+254433.6|NSV_20873|Gaia_DR2_4572835535272064768|UCAC4_579-054393|StKM_2-1286|PM_J16581+2544|Gaia_DR1_4572835737133711744|WEB_14039
75,LSPM_J1105+4331W,5.700847558721813,"[-1.47591254e+07  5.08511716e+03 -1.94712903e-01 -1.11706677e-05
  9.62384452e-10 -1.84205517e-14]",0.3461223304445217,GL_412A,3497,39,0.398,0.009000000000000001,4.87,0.02,-0.4,0.1,0.41,0.02,9.73,0.52,206.9,8.8,E,2,1,Gaia,2M,Simbad,166.36907,43.52678,Karmn_J11054+435|Gaia_DR2_778947814402405120|PLX_2582|ASCC__407596|UCAC2__46827681|2MASS_J11052903+4331357|USNO-B1.0_1335-00220263|8pc_206.94A|AC2000_1463341|AG+43_1004|AGKR__9948|BD+44__2051|CSI+44__2051__1|Ci_20__606|Ci_18_1349|FK5_4979|Furuhjelm____I-650|G_176-11|GC_15252|GCRV__6831|GEN#_+0.04402051A|GJ___412_A|GSC_03012-02528|HIC__54211|HIP__54211|IRAS_F11029+4346|IRAS_11027+4347|JP11___178|JP11___179|JP11___177|LAL_21258|LFT__757|LHS____38|LTT_12976|MCC__35|NLTT_26245|PPM__52239|SAO__43609|TYC_3012-2528-1|UBV___10126|UBV_M___3351|Zkh_150|[RHG95]__1723|LSPM_J1105+4331W|WDS_J11055+4332A|PM_J11054+4331|CCDM_J11055+4332A|**_VBS___18A|AKARI-IRC-V1_J1105259+433142|WISE_J110524.38+433146.2|[ZEH2003]_RX_J1105.5+4331__1|WISEA_J110524.36+433146.2|StKM_2-698|UCAC4_668-057562|WEB__9800,Gaia_DR2_778947814402405120,../library/20201008_specmatch_nir/FITS/394_GL412A/Slope-20190319T041042_R01.optimal.fits,127.8,295.98626708984375,PSU19-1-001,68.89350075312689,Slope-20190319T041042_R01.optimal.fits,Karmn_J11054+435|Gaia_DR2_778947814402405120|PLX_2582|ASCC__407596|UCAC2__46827681|2MASS_J11052903+4331357|USNO-B1.0_1335-00220263|8pc_206.94A|AC2000_1463341|AG+43_1004|AGKR__9948|BD+44__2051|CSI+44__2051__1|Ci_20__606|Ci_18_1349|FK5_4979|Furuhjelm____I-650|G_176-11|GC_15252|GCRV__6831|GEN#_+0.04402051A|GJ___412_A|GSC_03012-02528|HIC__54211|HIP__54211|IRAS_F11029+4346|IRAS_11027+4347|JP11___178|JP11___179|JP11___177|LAL_21258|LFT__757|LHS____38|LTT_12976|MCC__35|NLTT_26245|PPM__52239|SAO__43609|TYC_3012-2528-1|UBV___10126|UBV_M___3351|Zkh_150|[RHG95]__1723|LSPM_J1105+4331W|WDS_J11055+4332A|PM_J11054+4331|CCDM_J11055+4332A|**_VBS___18A|AKARI-IRC-V1_J1105259+433142|WISE_J110524.38+433146.2|[ZEH2003]_RX_J1105.5+4331__1|WISEA_J110524.36+433146.2|StKM_2-698|UCAC4_668-057562|WEB__9800
65,GJ_880,5.853883269119251,"[-3.71732918e+07  1.28019944e+04 -4.89846778e-01 -2.81209734e-05
  2.42098323e-09 -4.63189230e-14]",0.3140908416473198,HD_216899,3713,11,0.5479999999999999,0.005,4.72,0.01,0.06,0.1,0.56,0.01,9.99,0.39,146.0,8.6,E,1,1,Gaia,2M,Simbad,344.14502000000016,16.55343,GES_J22563384+1633085|PLX_5563|LSPM_J2256+1633|ASCC__910195|UCAC2__37821006|2MASS_J22563497+1633130|USNO-B1.0_1065-00603032|2E__4655|8pc_145.27|AG+16_2553|AGKR_20537|BD+15__4733|Ci_20_1392|DO_21896|G__67-37|GCRV_14402|GEN#_+1.00216899|GJ___880|HD_216899|HIC_113296|HIP_113296|IRAS_22541+1617|JP11__3553|LFT_1751|LHS___533|LTT_16744|MCC_854|NLTT_55339|PPM_142008|Ross__671|SAO_108272|TYC_1711-2453-1|UBV___19664|UBV_M__26724|VVO_147|YZ__16__9376|YZC_18__9376|Zkh_343|[HFE83]_1535|[RHG95]__3616|PLX_5563.00|1RXS_J225635.3+163332|2E_2254.1+1617|Zkh_344|WISEA_J225634.03+163309.3|PM_J22565+1633|UCAC4_533-147271|Gaia_DR1_2828928003907155072|WEB_20157|Gaia_DR2_2828928008202069376,Gaia_DR2_2828928008202069376,../library/20201008_specmatch_nir/FITS/362_216899/Slope-20200714T075217_R01.optimal.fits,213.0,495.6833190917969,UT20-2-007,-27.350353928286573,Slope-20200714T075217_R01.optimal.fits,GES_J22563384+1633085|PLX_5563|LSPM_J2256+1633|ASCC__910195|UCAC2__37821006|2MASS_J22563497+1633130|USNO-B1.0_1065-00603032|2E__4655|8pc_145.27|AG+16_2553|AGKR_20537|BD+15__4733|Ci_20_1392|DO_21896|G__67-37|GCRV_14402|GEN#_+1.00216899|GJ___880|HD_216899|HIC_113296|HIP_113296|IRAS_22541+1617|JP11__3553|LFT_1751|LHS___533|LTT_16744|MCC_854|NLTT_55339|PPM_142008|Ross__671|SAO_108272|TYC_1711-2453-1|UBV___19664|UBV_M__26724|VVO_147|YZ__16__9376|YZC_18__9376|Zkh_343|[HFE83]_1535|[RHG95]__3616|PLX_5563.00|1RXS_J225635.3+163332|2E_2254.1+1617|Zkh_344|WISEA_J225634.03+163309.3|PM_J22565+1633|UCAC4_533-147271|Gaia_DR1_2828928003907155072|WEB_20157|Gaia_DR2_2828928008202069376
49,GJ_895,6.290245992772618,"[-3.76497620e+07  1.29631973e+04 -4.95835259e-01 -2.84742843e-05
  2.45051182e-09 -4.68734029e-14]",0.3505939888707803,HIP_115562,3764,60,0.539,0.02,4.74,0.05,0.31,0.08,0.58,0.06,9.55,0.52,75.8,10.1,D,1,1,Gaia,2M,Simbad,351.12714,57.85431,PLX_5665|LSPM_J2324+5751|TYC_4007-377-1|ASCC__222280|USNO-B1.0_1478-00528856|BD+57__2735|G_217-7|G_241-54|G_233-54|GCRV_14685|GEN#_+0.05702735|GJ___895|HIC_115562|HIP_115562|LTT_16879|MCC_211|NLTT_56775|Ross__302|[RHG95]__3689|2MASS_J23243049+5751153|PLX_5665.00|WISEA_J232430.44+575112.4|UCAC4_740-093239|PM_J23245+5751S|Gaia_DR1_2009439550816514944|GALEX_6371900952266409193|WEB_20456|Gaia_DR2_2009439555118168832,Gaia_DR2_2009439555118168832,../library/20201008_specmatch_nir/FITS/287_HIP115562/Slope-20191208T031215_R01.optimal.fits,649.65,413.99053955078125,UT20-1-008,-33.1875081577437,Slope-20191208T031215_R01.optimal.fits,PLX_5665|LSPM_J2324+5751|TYC_4007-377-1|ASCC__222280|USNO-B1.0_1478-00528856|BD+57__2735|G_217-7|G_241-54|G_233-54|GCRV_14685|GEN#_+0.05702735|GJ___895|HIC_115562|HIP_115562|LTT_16879|MCC_211|NLTT_56775|Ross__302|[RHG95]__3689|2MASS_J23243049+5751153|PLX_5665.00|WISEA_J232430.44+575112.4|UCAC4_740-093239|PM_J23245+5751S|Gaia_DR1_2009439550816514944|GALEX_6371900952266409193|WEB_20456|Gaia_DR2_2009439555118168832
64,GJ_809,6.5413837060669024,"[-2.84821962e+07  9.80532467e+03 -3.74961179e-01 -2.15374997e-05
  1.85309348e-09 -3.54408003e-14]",0.30358002257884964,HD_199305,3692,22,0.547,0.006999999999999999,4.72,0.01,-0.21,0.1,0.54,0.01,10.09,0.21,142.2,8.6,E,1,1,Gaia,2M,Simbad,313.33245,62.15439,8pc_141.95|PLX_5012|LSPM_J2053+6209|TYC_4251-655-1|ASCC__143946|AG+61_1227|BD+61__2068|CCDM_J20532+6210A|CSI+61__2068__1|Ci_18_2707|Ci_20_1238|DO_38993|G_231-19|G_262-30|GCRV_13127|GEN#_+1.00199305|HD_199305|HIC_103096|HIP_103096|IDS_20513+6148_A|IRAS_20522+6158A|JP11__3294|LFT_1580|LHS__3595|LTT_16113|MCC_199|NLTT_50124|PPM__22451|UBV___18110|UBV_M__25276|VVO_109|Zkh_314|[HFE83]_1402|[RHG95]__3263|2MASS_J20531977+6209156|USNO-B1.0_1521-00338444|PLX_5012.00|1RXS_J205319.0+620928|WDS_J20533+6209A|GJ___809|**_BUP__219A|WISEA_J205319.80+620907.8|UCAC4_761-057971|PM_J20533+6209|Gaia_DR1_2195886967353517312|WEB_18720|Gaia_DR2_2195886971653527168,Gaia_DR2_2195886971653527168,../library/20201008_specmatch_nir/FITS/355_199305/Slope-20200604T101323_R01.optimal.fits,223.65,453.7027587890625,UT20-2-007,-17.13726311108758,Slope-20200604T101323_R01.optimal.fits,8pc_141.95|PLX_5012|LSPM_J2053+6209|TYC_4251-655-1|ASCC__143946|AG+61_1227|BD+61__2068|CCDM_J20532+6210A|CSI+61__2068__1|Ci_18_2707|Ci_20_1238|DO_38993|G_231-19|G_262-30|GCRV_13127|GEN#_+1.00199305|HD_199305|HIC_103096|HIP_103096|IDS_20513+6148_A|IRAS_20522+6158A|JP11__3294|LFT_1580|LHS__3595|LTT_16113|MCC_199|NLTT_50124|PPM__22451|UBV___18110|UBV_M__25276|VVO_109|Zkh_314|[HFE83]_1402|[RHG95]__3263|2MASS_J20531977+6209156|USNO-B1.0_1521-00338444|PLX_5012.00|1RXS_J205319.0+620928|WDS_J20533+6209A|GJ___809|**_BUP__219A|WISEA_J205319.80+620907.8|UCAC4_761-057971|PM_J20533+6209|Gaia_DR1_2195886967353517312|WEB_18720|Gaia_DR2_2195886971653527168
50,GJ_134,7.414614690281625,"[-4.52333960e+07  1.55769218e+04 -5.95970681e-01 -3.42161684e-05
  2.94546157e-09 -5.63502316e-14]",1.0674365215652286,HIP_15366,3700,61,0.628,0.031,4.65,0.05,0.53,0.08,0.64,0.06,9.76,0.51,57.8,10.3,D,2,1,Gaia,2M,Simbad,49.53117,38.25207,Karmn_J03181+382|2MASS_J03180742+3815081|PLX__681|LSPM_J0318+3815|TYC_2848-1804-1|ASCC__466667|UCAC2__45124656|USNO-B1.0_1282-00075547|BD+37___748|Ci_20__221|G__95-25|G__78-31|GCRV__1816|GEN#_+1.00275122|GJ___134|HD_275122|HIC__15366|HIP__15366|LFT__271|LHS__1528|LTT_11082|MCC_100|NLTT_10461|VVO__10|VVO_305|Wolf_1325|[HFE83]__213|[RHG95]___590|PLX__681.00|WISEA_J031807.86+381501.7|UCAC4_642-013265|StKM_2-274|PM_J03181+3815|GALEX_6373026908007826216|WEB__2955|Gaia_DR2_235383247412615936,Gaia_DR2_235383247412615936,../library/20201008_specmatch_nir/FITS/288_HIP15366/Slope-20191224T011605_R01.optimal.fits,969.15,480.095947265625,UT20-1-008,-4.23216579847996,Slope-20191224T011605_R01.optimal.fits,Karmn_J03181+382|2MASS_J03180742+3815081|PLX__681|LSPM_J0318+3815|TYC_2848-1804-1|ASCC__466667|UCAC2__45124656|USNO-B1.0_1282-00075547|BD+37___748|Ci_20__221|G__95-25|G__78-31|GCRV__1816|GEN#_+1.00275122|GJ___134|HD_275122|HIC__15366|HIP__15366|LFT__271|LHS__1528|LTT_11082|MCC_100|NLTT_10461|VVO__10|VVO_305|Wolf_1325|[HFE83]__213|[RHG95]___590|PLX__681.00|WISEA_J031807.86+381501.7|UCAC4_642-013265|StKM_2-274|PM_J03181+3815|GALEX_6373026908007826216|WEB__2955|Gaia_DR2_235383247412615936
45,GJ_908,7.83646095775814,"[-2.46440123e+07  8.49409168e+03 -3.25446659e-01 -1.86601596e-05
  1.60862500e-09 -3.08017499e-14]",0.29509479073560263,GL_908,3646,60,0.407,0.014,4.83,0.05,-0.45,0.08,0.41,0.04,9.72,0.52,169.1,9.0,D,1,1,Gaia,2M,Simbad,357.30219,2.40122,Karmn_J23492+024|PLX_5763|LSPM_J2349+0224|ASCC_1180532|UCAC2__32640241|8pc_167.51|AG+02_2968|BD+01__4774|Ci_18_3124|Ci_20_1454|G__29-68|G__31-6|GC_33053|GCRV_14913|GEN#_+0.00104774|GJ___908|GSC_00586-00610|HIC_117473|HIP_117473|IRAS_23466+0207|JP11____12|LAL_46650|LFT_1828|LHS___550|LTT_17014|MCC__82|NLTT_58069|NSV_14719|PPM_174453|SAO_128397|UBV___20450|UBV_M____172|UBV___20455|UBV___20422|V*_BR_Psc|VVO_272|YZ___2__8164|YZC_20__8164|Zkh_355|[GKL99]_460|[RHG95]__3759|2MASS_J23491255+0224037|USNO-B1.0_0924-00778184|PLX_5763.00|RX_J2349.1+0224|1RXS_J234911.9+022422|TYC__586-610-1|[ZEH2003]_RX_J2349.1+0224__2|WISEA_J234913.22+022354.3|UCAC4_463-135261|StKM_2-1775|PM_J23492+0224|Gaia_DR1_2739689235015218560|GALEX_6381013748662931453|WEB_20691|Gaia_DR2_2739689239311660672,Gaia_DR2_2739689239311660672,../library/20201008_specmatch_nir/FITS/282_GL908/Slope-20181014T033921_R01.optimal.fits,447.3,755.3048095703125,ENG18-3-003,-71.17078077083383,Slope-20181014T033921_R01.optimal.fits,Karmn_J23492+024|PLX_5763|LSPM_J2349+0224|ASCC_1180532|UCAC2__32640241|8pc_167.51|AG+02_2968|BD+01__4774|Ci_18_3124|Ci_20_1454|G__29-68|G__31-6|GC_33053|GCRV_14913|GEN#_+0.00104774|GJ___908|GSC_00586-00610|HIC_117473|HIP_117473|IRAS_23466+0207|JP11____12|LAL_46650|LFT_1828|LHS___550|LTT_17014|MCC__82|NLTT_58069|NSV_14719|PPM_174453|SAO_128397|UBV___20450|UBV_M____172|UBV___20455|UBV___20422|V*_BR_Psc|VVO_272|YZ___2__8164|YZC_20__8164|Zkh_355|[GKL99]_460|[RHG95]__3759|2MASS_J23491255+0224037|USNO-B1.0_0924-00778184|PLX_5763.00|RX_J2349.1+0224|1RXS_J234911.9+022422|TYC__586-610-1|[ZEH2003]_RX_J2349.1+0224__2|WISEA_J234913.22+022354.3|UCAC4_463-135261|StKM_2-1775|PM_J23492+0224|Gaia_DR1_2739689235015218560|GALEX_6381013748662931453|WEB_20691|Gaia_DR2_2739689239311660672
43,GJ_87,7.894361502161396,"[-2.92611898e+07  1.00847294e+04 -3.86343503e-01 -2.21543171e-05
  1.90961014e-09 -3.65622511e-14]",0.2937202081046413,GL_87,3638,62,0.443,0.017,4.79,0.05,-0.36,0.08,0.44,0.04,9.74,0.52,94.8,10.0,D,1,1,Gaia,2M,Simbad,33.08745,3.57562,WDS_J02123+0335A|**_PIN____3A|PLX__450|LSPM_J0212+0334|TYC___41-1345-1|ASCC_1097530|UCAC2__32985862|2MASS_J02122090+0334310|USNO-B1.0_0935-00022454|BD+02___348|Ci_20__153|DO___405|G__73-35|G_159-45|GCRV__1204|GEN#_+0.00200348|GJ____87|HIC__10279|HIP__10279|JP11____15|LFT__187|LHS____14|LTT_10745|MCC__95|NC__7|NLTT__7309|PM_02098+0322|UBV____2214|UBV_M____173|Wolf__124|Zkh__39|[R78b]_119|[RHG95]___390|PLX__450.00|WISEA_J021219.77+033413.9|UCAC4_468-002996|StKM_2-195|PM_J02123+0334|Gaia_DR1_2515037294106060928|WEB__2145|Gaia_DR2_2515037264041041536,Gaia_DR2_2515037264041041536,../library/20201008_specmatch_nir/FITS/279_GL87/Slope-20181026T081936_R01.optimal.fits,969.15,725.55126953125,ENG18-3-003,-2.5786511470333524,Slope-20181026T081936_R01.optimal.fits,WDS_J02123+0335A|**_PIN____3A|PLX__450|LSPM_J0212+0334|TYC___41-1345-1|ASCC_1097530|UCAC2__32985862|2MASS_J02122090+0334310|USNO-B1.0_0935-00022454|BD+02___348|Ci_20__153|DO___405|G__73-35|G_159-45|GCRV__1204|GEN#_+0.00200348|GJ____87|HIC__10279|HIP__10279|JP11____15|LFT__187|LHS____14|LTT_10745|MCC__95|NC__7|NLTT__7309|PM_02098+0322|UBV____2214|UBV_M____173|Wolf__124|Zkh__39|[R78b]_119|[RHG95]___390|PLX__450.00|WISEA_J021219.77+033413.9|UCAC4_468-002996|StKM_2-195|PM_J02123+0334|Gaia_DR1_2515037294106060928|WEB__2145|Gaia_DR2_2515037264041041536
