index,OBJECT_ID,chi2,poly_params,vsini,Name,Teff,e_Teff,R*,e_R*,log(g),e_log(g),[Fe/H],e_[Fe/H],M*,e_M*,logAge,e_logAge,plx,Vmag,Notes,SCat,unknown,Gaia,2M,Simbad,_RA,_DE,simbadnames_x,ID_NAME,filename,exptime,sn18,qprog,rv,basenames,simbadnames_y
61,GJ_5,36.685782158622075,"[ 2.38861658e+07 -8.09785092e+03  3.04798526e-01  1.72749140e-05
 -1.46297216e-09  2.75533555e-14]",24.977573898323694,HD_166,5327,39,0.917,0.009000000000000001,4.45,0.03,0.08,0.1,0.87,0.04,10.05,0.13,72.6,6.1,E,1,1,Gaia,2M,Simbad,1.65327,29.0215,2MASS_J00063674+2901175|LSPM_J0006+2901|TYC_1735-927-1|ASCC__647404|USNO-B1.0_1190-00001748|PLX____9|2E____15|V*_V439_And|GSC_01735-00927|GSC_01735-02532|1E_0004.0+2844|2E_0004.0+2844|ADS____69_A|AG+28____4|BD+28__4704|CCDM_J00065+2900A|CSI+28__4704__1|Ci_20____9|EUVE_J0006+29.0|GC____95|GCRV____51|GEN#_+1.00000166|GJ_____5|HD____166|HIC____544|HIP____544|HR_____8|IDS_00014+2829_A|IRAS_00040+2844|LTT_10023|N30___12|NLTT___235|NSV____33|PPM__89410|RBS____15|SAO__73743|SKY#___200|SPOCS____4|UBV______29|UBV_M___7136|USNO-A2.0_1125-00043457|YZ__28_____3|[B10]_____6|uvby98_100000166|PLX____9.00|1ES_0004+28.7|1RXS_J000636.8+290112|RX_J0006.6+2901|[ZEH2003]_RX_J0006.6+2901__1|WDS_J00066+2901A|**_ENG____1A|**_STT__549A|WISEA_J000637.12+290115.4|WISE_J000637.09+290115.4|Gaia_DR1_2860924685628241024|WEB____97|Gaia_DR2_2860924621205256704,Gaia_DR2_2860924621205256704,../library/20201008_specmatch_nir/FITS/334_166/Slope-20200617T105015_R01.optimal.fits,117.15,448.29815673828125,UT20-2-007,-5.867365809718338,Slope-20200617T105015_R01.optimal.fits,2MASS_J00063674+2901175|LSPM_J0006+2901|TYC_1735-927-1|ASCC__647404|USNO-B1.0_1190-00001748|PLX____9|2E____15|V*_V439_And|GSC_01735-00927|GSC_01735-02532|1E_0004.0+2844|2E_0004.0+2844|ADS____69_A|AG+28____4|BD+28__4704|CCDM_J00065+2900A|CSI+28__4704__1|Ci_20____9|EUVE_J0006+29.0|GC____95|GCRV____51|GEN#_+1.00000166|GJ_____5|HD____166|HIC____544|HIP____544|HR_____8|IDS_00014+2829_A|IRAS_00040+2844|LTT_10023|N30___12|NLTT___235|NSV____33|PPM__89410|RBS____15|SAO__73743|SKY#___200|SPOCS____4|UBV______29|UBV_M___7136|USNO-A2.0_1125-00043457|YZ__28_____3|[B10]_____6|uvby98_100000166|PLX____9.00|1ES_0004+28.7|1RXS_J000636.8+290112|RX_J0006.6+2901|[ZEH2003]_RX_J0006.6+2901__1|WDS_J00066+2901A|**_ENG____1A|**_STT__549A|WISEA_J000637.12+290115.4|WISE_J000637.09+290115.4|Gaia_DR1_2860924685628241024|WEB____97|Gaia_DR2_2860924621205256704
81,LSPM_J1712+1821,37.368679249241765,"[ 9.51231494e+06 -3.22619700e+03  1.21513262e-01  6.88274844e-06
 -5.83266116e-10  1.09894849e-14]",22.222338864611977,HD_155712,4911,60,0.75,0.04,4.52,0.05,-0.07,0.05,0.77,0.04,9.91,0.49,48.7,8.0,A,2,1,Gaia,2M,Simbad,258.15676,18.3512,SPOCS_2947|LSPM_J1712+1821|ASCC__876885|USNO-B1.0_1083-00287012|AG+18_1540|BD+18__3323|GSC_01540-00811|HD_155712|HIC__84195|HIP__84195|PPM_133118|SAO_102651|TYC_1540-811-1|YZ__18__6166|2MASS_J17123761+1821044|Gaia_DR2_4548462729742343296,Gaia_DR2_4548462729742343296,../library/20201008_specmatch_nir/FITS/57_155712/Slope-20200208T121845_R01.optimal.fits,330.15,495.2755126953125,UT20-1-008,20.369588000577465,Slope-20200208T121845_R01.optimal.fits,SPOCS_2947|LSPM_J1712+1821|ASCC__876885|USNO-B1.0_1083-00287012|AG+18_1540|BD+18__3323|GSC_01540-00811|HD_155712|HIC__84195|HIP__84195|PPM_133118|SAO_102651|TYC_1540-811-1|YZ__18__6166|2MASS_J17123761+1821044|Gaia_DR2_4548462729742343296
53,NLTT_28458,37.37796740228428,"[ 1.36497150e+07 -4.62644788e+03  1.74070985e-01  9.86921074e-06
 -8.35479783e-10  1.57314938e-14]",26.074667752614413,HD_102195,5277,60,0.85,0.05,4.5,0.05,0.1,0.05,0.89,0.04,9.74,0.49,34.0,8.1,A,1,1,Gaia,2M,Simbad,176.42622,2.82148,SPOCS_2802|LSPM_J1145+0249|TYC__275-157-1|ASCC_1135957|USNO-B1.0_0928-00272956|AG+03_1541|AGKR_10555|BD+03__2549|GC_16129|HD_102195|HIC__57370|HIP__57370|LTT_13232|NLTT_28458|PPM_158179|SAO_119033|SRS__10561|YZ___3__4348|Gaia_DR2_3799626935341796096|2MASS_J11454228+0249174|1RXS_J114542.1+024924|SDSS_J114542.28+024917.0|WISEA_J114542.16+024916.1|EPIC_201650346|Gaia_DR1_3799626931046821504,Gaia_DR2_3799626935341796096,../library/20201008_specmatch_nir/FITS/2_102195/Slope-20200428T055102_R01.optimal.fits,649.65,339.8750915527344,UT20-2-007,2.688681577087216,Slope-20200428T055102_R01.optimal.fits,NAME_Flegetonte|SPOCS_2802|LSPM_J1145+0249|TYC__275-157-1|ASCC_1135957|USNO-B1.0_0928-00272956|AG+03_1541|AGKR_10555|BD+03__2549|GC_16129|HD_102195|HIC__57370|HIP__57370|LTT_13232|NLTT_28458|PPM_158179|SAO_119033|SRS__10561|YZ___3__4348|Gaia_DR2_3799626935341796096|2MASS_J11454228+0249174|1RXS_J114542.1+024924|SDSS_J114542.28+024917.0|WISEA_J114542.16+024916.1|EPIC_201650346|Gaia_DR1_3799626931046821504
16,*_111_Tau_B,37.51712933866177,"[-1.87251434e+05  6.14366067e+01 -2.18945570e-03 -1.30465239e-07
  1.04691479e-11 -1.90576297e-16]",12.200511539103497,HIP_25220,4505,179,0.7020000000000001,0.042,4.63,0.04,0.05,0.1,0.73,0.06,9.58,0.52,68.5,7.9,C,1,0,Gaia,2M,Simbad,80.90991,17.32412,PLX_1222|LSPM_J0523+1719|TYC_1300-284-1|ASCC__840833|2MASS_J05233836+1719267|USNO-B1.0_1073-00084113|*_111_Tau_B|AG+17__482|BD+17___917|Ci_18__689|G__97-38|G_100-3|G__85-68|GC__6622|GCRV__3230|GEN#_+1.00035171|GJ___201|HD__35171|HIC__25220|HIP__25220|IRAS_05207+1716|LTT_11638|MCC_462|NLTT_14980|PPM_120905|SAO__94513|SKY#__8562|UBV_M__10890|VVO_148|YZ__17__1496|YZC_18__1496|uvby98_100035171|PLX_1222.00|1RXS_J052338.6+171923|**_WNO___52C|WISEA_J052338.57+171926.8|Gaia_DR1_3394298532176344960|WEB__4890|Gaia_DR2_3394298532176344960,Gaia_DR2_3394298532176344960,../library/20201008_specmatch_nir/FITS/240_HIP25220/Slope-20191118T105426_R01.optimal.fits,330.15,425.0171813964844,UT19-3-008,38.89992681902545,Slope-20191118T105426_R01.optimal.fits,PLX_1222|LSPM_J0523+1719|TYC_1300-284-1|ASCC__840833|2MASS_J05233836+1719267|USNO-B1.0_1073-00084113|*_111_Tau_B|AG+17__482|BD+17___917|Ci_18__689|G__97-38|G_100-3|G__85-68|GC__6622|GCRV__3230|GEN#_+1.00035171|GJ___201|HD__35171|HIC__25220|HIP__25220|IRAS_05207+1716|LTT_11638|MCC_462|NLTT_14980|PPM_120905|SAO__94513|SKY#__8562|UBV_M__10890|VVO_148|YZ__17__1496|YZC_18__1496|uvby98_100035171|PLX_1222.00|1RXS_J052338.6+171923|**_WNO___52C|WISEA_J052338.57+171926.8|Gaia_DR1_3394298532176344960|WEB__4890|Gaia_DR2_3394298532176344960
9,KIC_9955598,37.554112426283595,"[ 1.93130342e+07 -6.54884479e+03  2.46578288e-01  1.39708490e-05
 -1.18355714e-09  2.22955110e-14]",26.264604958241122,KOI-1925,5410,60,0.9,0.05,4.48,0.03,0.11,0.06,0.91,0.04,9.81,0.34,14.4,9.6,B,1,2,Gaia,2M,Simbad,293.67917,46.85276,SPOCS_3084|AG+46_1481|BD+46__2726|GSC_03556-00878|PPM__58527|TYC_3556-878-1|Gaia_DR2_2128215909315876352|2MASS_J19344300+4651099|KIC_9955598|KOI-1925|Kepler-409|Gaia_DR1_2128215909315876352,Gaia_DR2_2128215909315876352,../library/20201008_specmatch_nir/FITS/177_CK01925/Slope-20200605T062402_R01.optimal.fits,969.15,243.82086181640625,UT20-2-007,-27.9864846350932,Slope-20200605T062402_R01.optimal.fits,KIC_9955598|SPOCS_3084|AG+46_1481|BD+46__2726|GSC_03556-00878|PPM__58527|TYC_3556-878-1|Gaia_DR2_2128215909315876352|2MASS_J19344300+4651099|KOI-1925|Kepler-409|Gaia_DR1_2128215909315876352
19,NLTT_21526,37.86786084096482,"[-6.45686461e+06  2.18863726e+03 -8.23596923e-02 -4.66880584e-06
  3.95308660e-10 -7.44437262e-15]",11.157857382193306,HIP_45839,4426,198,0.7140000000000001,0.05,4.63,0.04,0.05,0.1,0.72,0.06,9.61,0.52,41.8,9.1,C,1,0,Gaia,2M,Simbad,140.18465,-5.75397,BD-05__2778|G_161-15|GCRV_60585|GEN#_+1.00080632|GJ__9296|GJ___340.3|HD__80632|HIC__45839|HIP__45839|LTT__3438|MCC_544|NLTT_21526|PPM_192283|SAO_136772|VVO__99|YZ__95__3621|YZC_17__3621|2MASS_J09204431-0545144|PLX_2228.02|TYC_4892-471-1|WISEA_J092044.05-054515.3|UCAC4_422-049805|StKM_2-558|Gaia_DR1_5746426720312132608|WEB__8692|Gaia_DR2_5746426720312132608,Gaia_DR2_5746426720312132608,../library/20201008_specmatch_nir/FITS/244_HIP45839/Slope-20200213T070025_R01.optimal.fits,649.65,355.7939453125,UT20-1-008,37.444997645732215,Slope-20200213T070025_R01.optimal.fits,BD-05__2778|G_161-15|GCRV_60585|GEN#_+1.00080632|GJ__9296|GJ___340.3|HD__80632|HIC__45839|HIP__45839|LTT__3438|MCC_544|NLTT_21526|PPM_192283|SAO_136772|VVO__99|YZ__95__3621|YZC_17__3621|2MASS_J09204431-0545144|PLX_2228.02|TYC_4892-471-1|WISEA_J092044.05-054515.3|UCAC4_422-049805|StKM_2-558|Gaia_DR1_5746426720312132608|WEB__8692|Gaia_DR2_5746426720312132608
84,HD_196124,37.947411169343916,"[ 6.75964792e+06 -2.29331248e+03  8.64194013e-02  4.89274636e-06
 -4.14829454e-10  7.81823496e-15]",21.88428216382837,HD_196124,4833,60,0.74,0.03,4.5,0.05,-0.06,0.05,0.76,0.04,9.98,0.47,33.3,8.9,A,1,1,Gaia,2M,Simbad,308.80294,6.12701,PLX_4896|SPOCS_3149|LSPM_J2035+0607|TYC__522-1589-1|ASCC_1080815|UCAC2__34019579|USNO-B1.0_0961-00542728|AG+05_3002|BD+05__4556|BDS_10335_A|CCDM_J20352+0608A|CSI+05__4556__1|Ci_18_2668|Ci_20_1216|G__24-21|GCRV_12878|GEN#_+1.00196124|HD_196124|HIC_101579|HIP_101579|IDS_20302+0546_A|LTT_16010|NLTT_49519|PPM_170326|SAO_125986|UBV_M__24979|YZ___5_10195|YZC_22_10195|uvby98_100196124|2MASS_J20351272+0607370|PLX_4896.00|WDS_J20352+0608A|WISEA_J203512.97+060734.9|Gaia_DR1_1747786535371039232|WEB_18354|Gaia_DR2_1747786539668366848,Gaia_DR2_1747786539668366848,../library/20201008_specmatch_nir/FITS/78_196124/Slope-20191119T012014_R01.optimal.fits,969.15,552.0240478515625,UT19-3-008,-41.817423101037654,Slope-20191119T012014_R01.optimal.fits,PLX_4896|SPOCS_3149|LSPM_J2035+0607|TYC__522-1589-1|ASCC_1080815|UCAC2__34019579|USNO-B1.0_0961-00542728|AG+05_3002|BD+05__4556|BDS_10335_A|CCDM_J20352+0608A|CSI+05__4556__1|Ci_18_2668|Ci_20_1216|G__24-21|GCRV_12878|GEN#_+1.00196124|HD_196124|HIC_101579|HIP_101579|IDS_20302+0546_A|LTT_16010|NLTT_49519|PPM_170326|SAO_125986|UBV_M__24979|YZ___5_10195|YZC_22_10195|uvby98_100196124|2MASS_J20351272+0607370|PLX_4896.00|WDS_J20352+0608A|WISEA_J203512.97+060734.9|Gaia_DR1_1747786535371039232|WEB_18354|Gaia_DR2_1747786539668366848
6,GJ_3743,38.01005931717457,"[ 7.58967882e+06 -2.57410776e+03  9.69516764e-02  5.49159458e-06
 -4.65368915e-10  8.76805206e-15]",24.984172388207977,HD_110463,4906,60,0.76,0.03,4.55,0.05,0.06,0.05,0.8,0.04,9.73,0.52,44.1,8.3,A,1,1,Gaia,2M,Simbad,190.43551,55.72467,SPOCS_2843|V*_NP_UMa|NSV_19460|AC2000_1833644|AG+55__857|BD+56__1618|GCRV__7630|GEN#_+1.00110463|GJ__3743|GSC_03844-00479|HD_110463|HIC__61946|HIP__61946|JP11__2274|PPM__33682|SAO__28480|TYC_3844-479-1|UBV___11390|UBV_M__18515|YZ__55__7269|[ZEH2003]_RX_J1241.7+5543__1|1RXS_J124144.8+554327|RX_J1241.7+5543|2MASS_J12414450+5543288|Gaia_DR1_1571411229462195584|WEB_11015|Gaia_DR2_1571411233756165248,Gaia_DR2_1571411233756165248,../library/20201008_specmatch_nir/FITS/15_110463/Slope-20191203T123535_R01.optimal.fits,649.65,514.1336059570311,UT20-1-008,-9.188611202534236,Slope-20191203T123535_R01.optimal.fits,SPOCS_2843|V*_NP_UMa|NSV_19460|AC2000_1833644|AG+55__857|BD+56__1618|GCRV__7630|GEN#_+1.00110463|GJ__3743|GSC_03844-00479|HD_110463|HIC__61946|HIP__61946|JP11__2274|PPM__33682|SAO__28480|TYC_3844-479-1|UBV___11390|UBV_M__18515|YZ__55__7269|[ZEH2003]_RX_J1241.7+5543__1|1RXS_J124144.8+554327|RX_J1241.7+5543|2MASS_J12414450+5543288|Gaia_DR1_1571411229462195584|WEB_11015|Gaia_DR2_1571411233756165248
10,NLTT_31697,38.13601192893253,"[ 1.85511334e+07 -6.29086835e+03  2.36887729e-01  1.34206154e-05
 -1.13705217e-09  2.14207200e-14]",26.146558077420508,HD_110743,5198,60,0.84,0.05,4.47,0.05,0.01,0.05,0.84,0.04,9.98,0.4,22.9,8.8,A,2,1,Gaia,2M,Simbad,190.97652,34.343720000000005,SBC9_3576|SPOCS_2844|LSPM_J1243+3420|TYC_2533-1313-1|ASCC__587942|UCAC2__43793954|USNO-B1.0_1243-00200369|AG+34_1218|AGKR_11400|BD+35__2369|Ci_18_1615|G_164-15|GC_17317|GEN#_+1.00110743|GSC_02533-01313|HD_110743|HIC__62124|HIP__62124|LTT_13626|NGP_35_133|NLTT_31697|PPM__76685|SAO__63163|UBV_M__18556|[M60b]+34_361|2MASS_J12435441+3420375|Gaia_DR2_1515243640027361024,Gaia_DR2_1515243640027361024,../library/20201008_specmatch_nir/FITS/17_110743/Slope-20200402T041219_R01.optimal.fits,969.15,378.1163330078125,UT20-2-007,-6.097250822738795,Slope-20200402T041219_R01.optimal.fits,SBC9_3576|SPOCS_2844|LSPM_J1243+3420|TYC_2533-1313-1|ASCC__587942|UCAC2__43793954|USNO-B1.0_1243-00200369|AG+34_1218|AGKR_11400|BD+35__2369|Ci_18_1615|G_164-15|GC_17317|GEN#_+1.00110743|GSC_02533-01313|HD_110743|HIC__62124|HIP__62124|LTT_13626|NGP_35_133|NLTT_31697|PPM__76685|SAO__63163|UBV_M__18556|[M60b]+34_361|2MASS_J12435441+3420375|Gaia_DR2_1515243640027361024
86,GJ_840,38.2614930290161,"[ 1.13679540e+07 -3.85636050e+03  1.45298108e-01  8.22733803e-06
 -6.97453923e-10  1.31437912e-14]",26.074279121313673,HD_208313,5016,60,0.78,0.04,4.51,0.05,0.02,0.05,0.81,0.04,9.87,0.49,48.8,7.8,A,1,1,Gaia,2M,Simbad,328.68766,32.32857,PLX_5293|BD+31__4574|LSPM_J2154+3219|TYC_2723-1297-1|ASCC__637428|USNO-B1.0_1223-00667457|V*_V402_Peg|GSC_02723-01297|AG+32_2158|Ci_18_2850|GCRV_13769|GEN#_+1.00208313|GJ___840|HD_208313|HIC_108156|HIP_108156|LTT_16401|NLTT_52419|PPM__87170|SAO__71824|SKY#_41748|SPOCS__945|2MASS_J21544502+3219428|PLX_5293.00|Gaia_DR1_1898230237498458112|WEB_19495|Gaia_DR2_1898230241798771584,Gaia_DR2_1898230241798771584,../library/20201008_specmatch_nir/FITS/89_208313/Slope-20200518T101040_R01.optimal.fits,330.15,424.7603149414063,UT20-2-007,-12.68679322394727,Slope-20200518T101040_R01.optimal.fits,PLX_5293|BD+31__4574|LSPM_J2154+3219|TYC_2723-1297-1|ASCC__637428|USNO-B1.0_1223-00667457|V*_V402_Peg|GSC_02723-01297|AG+32_2158|Ci_18_2850|GCRV_13769|GEN#_+1.00208313|GJ___840|HD_208313|HIC_108156|HIP_108156|LTT_16401|NLTT_52419|PPM__87170|SAO__71824|SKY#_41748|SPOCS__945|2MASS_J21544502+3219428|PLX_5293.00|Gaia_DR1_1898230237498458112|WEB_19495|Gaia_DR2_1898230241798771584
4,HD_61606,38.462232533629475,"[ 5.75735864e+06 -1.95276789e+03  7.35555127e-02  4.16607045e-06
 -3.53068338e-10  6.65247344e-15]",26.123760619881395,HD_61606,4918,60,0.77,0.03,4.53,0.05,0.09,0.05,0.81,0.04,9.81,0.51,71.1,7.2,A,1,1,Gaia,2M,Simbad,114.9972,-3.59751,PLX_1809|V*_V869_Mon|BD-03__2001|CCDM_J07400-0336A|Ci_18__918|G_112-37|GC_10304|GCRV__5109|GEN#_+1.00061606A|GEN#_+1.10061606|GJ___282_A|HD__61606|HIC__37349|HIP__37349|IDS_07350-0322_A|LTT__2912|NLTT_18257|PPM_190509|SAO_134954|SKY#_14133|SPOCS__354|UBV_M__13491|UBV____7364|UGP_165|VVO_401|YZ__93__2807|YZC_17__2807|[RHG95]__1211|uvby98_100061606_A|2MASS_J07395932-0335506|1RXS_J074000.0-033554|TYC_4835-546-1|**_BGH____3A|WDS_J07400-0336A|AKARI-IRC-V1_J0739593-033552|WISE_J073959.38-033553.8|Gaia_DR1_3057712218750616448|WEB__7393|RAVE_J073959.3-033551|Gaia_DR2_3057712223051571200,Gaia_DR2_3057712223051571200,../library/20201008_specmatch_nir/FITS/148_61606/Slope-20191118T101626_R01.optimal.fits,244.95,423.264404296875,UT19-3-008,-17.725577465794068,Slope-20191118T101626_R01.optimal.fits,PLX_1809|V*_V869_Mon|BD-03__2001|CCDM_J07400-0336A|Ci_18__918|G_112-37|GC_10304|GCRV__5109|GEN#_+1.00061606A|GEN#_+1.10061606|GJ___282_A|HD__61606|HIC__37349|HIP__37349|IDS_07350-0322_A|LTT__2912|NLTT_18257|PPM_190509|SAO_134954|SKY#_14133|SPOCS__354|UBV_M__13491|UBV____7364|UGP_165|VVO_401|YZ__93__2807|YZC_17__2807|[RHG95]__1211|uvby98_100061606_A|2MASS_J07395932-0335506|1RXS_J074000.0-033554|TYC_4835-546-1|**_BGH____3A|WDS_J07400-0336A|AKARI-IRC-V1_J0739593-033552|WISE_J073959.38-033553.8|Gaia_DR1_3057712218750616448|WEB__7393|RAVE_J073959.3-033551|Gaia_DR2_3057712223051571200
79,GJ_649.1_C,39.02383929452916,"[ 1.04763289e+07 -3.55790565e+03  1.34298832e-01  7.59165729e-06
 -6.44743757e-10  1.21641052e-14]",26.105759884046826,HD_153525,4826,60,0.74,0.03,4.54,0.05,0.03,0.05,0.78,0.04,9.83,0.51,55.7,7.9,A,1,0,Gaia,2M,Simbad,254.42595,47.36214,PLX_3858.0|SPOCS_2941|LSPM_J1657+4721|TYC_3500-2148-1|ASCC__336221|USNO-B1.0_1373-00334318|V*_V1089_Her|GSC_03500-02148|ADS_10288_C|AG+47_1214|BD+47__2411|CCDM_J16578+4722C|G_203-36|GEN#_+1.00153525|GJ___649.1_C|HD_153525|HIC__83006|HIP__83006|IDS_16551+4731_C|LTT_15017|MCC_886|NLTT_43929|PPM__55807|SAO__46403|VVO_195|uvby98_100153525|2MASS_J16574225+4721433|WDS_J16579+4722C|**_STF_4032C|PMSC_16551+4731C|**_STFA___32C|WISEA_J165742.09+472146.1|Gaia_DR1_1408029436569383296|Gaia_DR2_1408029436569383296,Gaia_DR2_1408029436569383296,../library/20201008_specmatch_nir/FITS/54_153525/Slope-20200311T100551_R01.optimal.fits,330.15,485.1298828125,UT20-1-008,-6.695749467668081,Slope-20200311T100551_R01.optimal.fits,PLX_3858.0|SPOCS_2941|LSPM_J1657+4721|TYC_3500-2148-1|ASCC__336221|USNO-B1.0_1373-00334318|V*_V1089_Her|GSC_03500-02148|ADS_10288_C|AG+47_1214|BD+47__2411|CCDM_J16578+4722C|G_203-36|GEN#_+1.00153525|GJ___649.1_C|HD_153525|HIC__83006|HIP__83006|IDS_16551+4731_C|LTT_15017|MCC_886|NLTT_43929|PPM__55807|SAO__46403|VVO_195|uvby98_100153525|2MASS_J16574225+4721433|WDS_J16579+4722C|**_STF_4032C|PMSC_16551+4731C|**_STFA___32C|WISEA_J165742.09+472146.1|Gaia_DR1_1408029436569383296|Gaia_DR2_1408029436569383296
68,GJ_27,39.45635680774871,"[ 1.00417680e+07 -3.40366717e+03  1.28069616e-01  7.26078767e-06
 -6.14691273e-10  1.15745184e-14]",26.923035608137624,HD_3651,5046,86,0.947,0.032,4.46,0.04,0.15,0.1,0.85,0.04,10.12,0.13,90.0,5.9,E,2,0,Gaia,2M,Simbad,9.84086,21.25047,LSPM_J0039+2115|ASCC__741016|2MASS_J00392187+2115024|USNO-B1.0_1112-00008299|PLX__110|*__54_Psc|2E___109|AG+20___54|BD+20____85|CCDM_J00394+2115A|CSI+20____85__1|Ci_20___42|GC___778|GCRV___358|GEN#_+1.00003651|GJ____27|HD___3651|HIC___3093|HIP___3093|HR___166|IDS_00341+2043_A|IRAS_00367+2058|JP11___400|LFT___59|LHS__1116|LTT_10224|N30__130|NLTT__2118|NSV___245|PM_00368+2059|PPM__90012|SAO__74175|SKY#__1037|SPOCS___26|TYC_1193-2072-1|UBV_____512|UBV_M___7543|YZ__20___193|Zkh__13|[B10]___133|uvby98_100003651|PLX__110.00|2E_0036.8+2057|WDS_J00394+2115A|**_STT__550A|**_LUH____3A|WISEA_J003921.43+211457.4|Gaia_DR2_2802397960855105920|WEB___552,Gaia_DR2_2802397960855105920,../library/20201008_specmatch_nir/FITS/375_3651/Slope-20200904T060348_R01.optimal.fits,95.85,559.70166015625,UT20-3-005,-32.286659770350646,Slope-20200904T060348_R01.optimal.fits,LSPM_J0039+2115|ASCC__741016|2MASS_J00392187+2115024|USNO-B1.0_1112-00008299|PLX__110|*__54_Psc|2E___109|AG+20___54|BD+20____85|CCDM_J00394+2115A|CSI+20____85__1|Ci_20___42|GC___778|GCRV___358|GEN#_+1.00003651|GJ____27|HD___3651|HIC___3093|HIP___3093|HR___166|IDS_00341+2043_A|IRAS_00367+2058|JP11___400|LFT___59|LHS__1116|LTT_10224|N30__130|NLTT__2118|NSV___245|PM_00368+2059|PPM__90012|SAO__74175|SKY#__1037|SPOCS___26|TYC_1193-2072-1|UBV_____512|UBV_M___7543|YZ__20___193|Zkh__13|[B10]___133|uvby98_100003651|PLX__110.00|2E_0036.8+2057|WDS_J00394+2115A|**_STT__550A|**_LUH____3A|WISEA_J003921.43+211457.4|Gaia_DR2_2802397960855105920|WEB___552
11,GJ_483,39.53582252108331,"[ 1.01557221e+06 -3.41321620e+02  1.26625606e-02  7.27390314e-07
 -6.07065687e-11  1.13283485e-15]",26.44335128871473,HD_110833,4999,60,0.8,0.04,4.51,0.05,0.18,0.05,0.83,0.04,9.86,0.5,66.4,7.0,A,2,1,Gaia,2M,Simbad,191.0606,51.7593,SBC9_3625|PLX_2933|SPOCS_2845|LSPM_J1244+5145|TYC_3458-2234-1|ASCC__257857|USNO-B1.0_1417-00250695|AG+52__901|BD+52__1650|Ci_20__735|G_199-36|GC_17326|GCRV__7644|GEN#_+1.00110833|GJ___483|HD_110833|HIC__62145|HIP__62145|LTT_13630|NLTT_31724|PPM__33702|SAO__28499|SKY#_23737|UBV___11438|UBV_M__18570|YZ__52__4133|YZC_26__4133|uvby98_100110833|2MASS_J12441457+5145336|PLX_2933.00|[ZEH2003]_RX_J1244.2+5145__1|RX_J1244.2+5145|1RXS_J124414.7+514545|WISEA_J124414.07+514531.2|WEB_11045|Gaia_DR2_1568219729458240128,Gaia_DR2_1568219729458240128,../library/20201008_specmatch_nir/FITS/18_110833/Slope-20191221T105911_R01.optimal.fits,202.35,438.8961486816406,UT20-1-008,10.405538910437112,Slope-20191221T105911_R01.optimal.fits,SBC9_3625|PLX_2933|SPOCS_2845|LSPM_J1244+5145|TYC_3458-2234-1|ASCC__257857|USNO-B1.0_1417-00250695|AG+52__901|BD+52__1650|Ci_20__735|G_199-36|GC_17326|GCRV__7644|GEN#_+1.00110833|GJ___483|HD_110833|HIC__62145|HIP__62145|LTT_13630|NLTT_31724|PPM__33702|SAO__28499|SKY#_23737|UBV___11438|UBV_M__18570|YZ__52__4133|YZC_26__4133|uvby98_100110833|2MASS_J12441457+5145336|PLX_2933.00|[ZEH2003]_RX_J1244.2+5145__1|RX_J1244.2+5145|1RXS_J124414.7+514545|WISEA_J124414.07+514531.2|WEB_11045|Gaia_DR2_1568219729458240128
21,HD_85488,39.99729216510758,"[-1.06163372e+07  3.59764640e+03 -1.35325111e-01 -7.67429348e-06
  6.49507194e-10 -1.22280937e-14]",13.239092028477227,HIP_48411,4357,199,0.742,0.07200000000000001,4.63,0.04,0.2,0.1,0.72,0.07,9.62,0.52,47.7,8.8,C,2,0,Gaia,2M,Simbad,148.04734,3.2218400000000003,PLX_2336.1|LSPM_J0952+0313|TYC__240-2143-1|ASCC_1132172|UCAC2__32868909|USNO-B1.0_0932-00217960|AG+03_1335|BD+03__2279|CCDM_J09522+0313A|CSI+03__2279__2|Ci_20__552|G__48-45|G__53-11|GC_13581|GCRV_60955|GEN#_+1.00085488|GJ___371|HD__85488|HIC__48411|HIP__48411|IDS_09470+0341_A|JP11__1878|LTT_12622|MCC_558|NLTT_22807|PPM_156272|SAO_117958|UBV_M__15759|VVO_228|YZ___3__3892|YZC_20__3892|[RHG95]__1552|2MASS_J09521136+0313184|PLX_2336.10|WDS_J09522+0313A|WISEA_J095211.06+031318.8|UCAC4_467-043048|StKM_2-594|WEB__9028|Gaia_DR2_3847128380281953664,Gaia_DR2_3847128380281953664,../library/20201008_specmatch_nir/FITS/246_HIP48411/Slope-20191118T112544_R01.optimal.fits,649.65,373.552734375,UT19-3-008,22.0786668026464,Slope-20191118T112544_R01.optimal.fits,PLX_2336.1|LSPM_J0952+0313|TYC__240-2143-1|ASCC_1132172|UCAC2__32868909|USNO-B1.0_0932-00217960|AG+03_1335|BD+03__2279|CCDM_J09522+0313A|CSI+03__2279__2|Ci_20__552|G__48-45|G__53-11|GC_13581|GCRV_60955|GEN#_+1.00085488|GJ___371|HD__85488|HIC__48411|HIP__48411|IDS_09470+0341_A|JP11__1878|LTT_12622|MCC_558|NLTT_22807|PPM_156272|SAO_117958|UBV_M__15759|VVO_228|YZ___3__3892|YZC_20__3892|[RHG95]__1552|2MASS_J09521136+0313184|PLX_2336.10|WDS_J09522+0313A|WISEA_J095211.06+031318.8|UCAC4_467-043048|StKM_2-594|WEB__9028|Gaia_DR2_3847128380281953664
